Time (s),Time + delay (us),lamda (A),E (eV),Trans_OB,Trans_total,Norm_total,,,,,,,,,,,,,
0.0124251,1.24E+04,3.05E+00,8.78E-03,3.879,2.303,0.593709719,,,,,,,,,,,,,
0.0124254,1.24E+04,3.05E+00,8.78E-03,3.926,2.423,0.617167601,,,,,,,,,,,,,
0.0124256,1.24E+04,3.05E+00,8.78E-03,3.9,2.479,0.635641026,,,,,,,,,,,,,
0.0124258,1.24E+04,3.05E+00,8.78E-03,3.909,2.36,0.603734971,,,,,,,,,,,,,
0.0124261,1.24E+04,3.05E+00,8.78E-03,3.893,2.317,0.595170819,,,,,,,,,,,,,
0.0124263,1.24E+04,3.05E+00,8.78E-03,3.873,2.353,0.607539375,,,,,,,,,,,,,
0.0124266,1.24E+04,3.05E+00,8.78E-03,3.867,2.342,0.605637445,,,,,,,,,,,,,
0.0124268,1.24E+04,3.05E+00,8.78E-03,3.885,2.397,0.616988417,,,,,,,,,,,,,
0.012427,1.24E+04,3.05E+00,8.78E-03,3.872,2.383,0.615444215,,,,,,,,,,,,,
0.0124273,1.24E+04,3.05E+00,8.78E-03,3.863,2.421,0.626714988,,,,,,,,,,,,,
0.0124275,1.24E+04,3.05E+00,8.78E-03,3.864,2.402,0.621635611,,,,,,,,,,,,,
0.0124278,1.24E+04,3.05E+00,8.78E-03,3.908,2.31,0.591095189,,,,,,,,,,,,,
0.012428,1.24E+04,3.05E+00,8.78E-03,3.903,2.403,0.615680246,,,,,,,,,,,,,
0.0124282,1.24E+04,3.05E+00,8.78E-03,3.848,2.311,0.600571726,,,,,,,,,,,,,
0.0124285,1.24E+04,3.05E+00,8.78E-03,3.884,2.352,0.605561277,,,,,,,,,,,,,
0.0124287,1.24E+04,3.05E+00,8.78E-03,3.886,2.341,0.60241894,,,,,,,,,,,,,
0.012429,1.24E+04,3.05E+00,8.78E-03,3.844,2.347,0.610561915,,,,,,,,,,,,,
0.0124292,1.24E+04,3.05E+00,8.78E-03,3.84,2.296,0.597916667,,,,,,,,,,,,,
0.0124294,1.24E+04,3.05E+00,8.78E-03,3.806,2.366,0.621650026,,,,,,,,,,,,,
0.0124297,1.24E+04,3.05E+00,8.78E-03,3.802,2.395,0.629931615,,,,,,,,,,,,,
0.0124299,1.24E+04,3.05E+00,8.78E-03,3.823,2.431,0.635888046,,,,,,,,,,,,,
0.0124302,1.24E+04,3.05E+00,8.78E-03,3.832,2.378,0.620563674,,,,,,,,,,,,,
0.0124304,1.24E+04,3.05E+00,8.78E-03,3.814,2.386,0.625589932,,,,,,,,,,,,,
0.0124306,1.24E+04,3.05E+00,8.78E-03,3.818,2.352,0.616029335,,,,,,,,,,,,,
0.0124309,1.24E+04,3.05E+00,8.78E-03,3.861,2.44,0.631960632,,,,,,,,,,,,,
0.0124311,1.24E+04,3.05E+00,8.78E-03,3.864,2.369,0.613095238,,,,,,,,,,,,,
0.0124314,1.24E+04,3.05E+00,8.77E-03,3.821,2.337,0.611619995,,,,,,,,,,,,,
0.0124316,1.24E+04,3.05E+00,8.77E-03,3.81,2.347,0.616010499,,,,,,,,,,,,,
0.0124318,1.24E+04,3.05E+00,8.77E-03,3.808,2.355,0.618434874,,,,,,,,,,,,,
0.0124321,1.24E+04,3.05E+00,8.77E-03,3.762,2.342,0.622541201,,,,,,,,,,,,,
0.0124323,1.24E+04,3.05E+00,8.77E-03,3.786,2.371,0.626254622,,,,,,,,,,,,,
0.0124326,1.24E+04,3.05E+00,8.77E-03,3.81,2.414,0.633595801,,,,,,,,,,,,,
0.0124328,1.24E+04,3.05E+00,8.77E-03,3.792,2.35,0.619725738,,,,,,,,,,,,,
0.012433,1.24E+04,3.05E+00,8.77E-03,3.788,2.262,0.597148891,,,,,,,,,,,,,
0.0124333,1.24E+04,3.05E+00,8.77E-03,3.829,2.372,0.619482894,,,,,,,,,,,,,
0.0124335,1.24E+04,3.05E+00,8.77E-03,3.795,2.306,0.607641634,,,,,,,,,,,,,
0.0124338,1.24E+04,3.05E+00,8.77E-03,3.793,2.416,0.636962826,,,,,,,,,,,,,
0.012434,1.24E+04,3.05E+00,8.77E-03,3.784,2.313,0.611257928,,,,,,,,,,,,,
0.0124342,1.24E+04,3.05E+00,8.77E-03,3.779,2.333,0.61735909,,,,,,,,,,,,,
0.0124345,1.24E+04,3.05E+00,8.77E-03,3.809,2.326,0.610658966,,,,,,,,,,,,,
0.0124347,1.24E+04,3.05E+00,8.77E-03,3.767,2.311,0.613485532,,,,,,,,,,,,,
0.012435,1.24E+04,3.05E+00,8.77E-03,3.804,2.317,0.609095689,,,,,,,,,,,,,
0.0124352,1.24E+04,3.05E+00,8.77E-03,3.793,2.314,0.610071184,,,,,,,,,,,,,
0.0124354,1.24E+04,3.05E+00,8.77E-03,3.802,2.363,0.621514992,,,,,,,,,,,,,
0.0124357,1.24E+04,3.05E+00,8.77E-03,3.834,2.37,0.618153365,,,,,,,,,,,,,
0.0124359,1.24E+04,3.05E+00,8.77E-03,3.808,2.39,0.62762605,,,,,,,,,,,,,
0.0124362,1.24E+04,3.05E+00,8.77E-03,3.815,2.301,0.603145478,,,,,,,,,,,,,
0.0124364,1.24E+04,3.05E+00,8.77E-03,3.798,2.385,0.627962085,,,,,,,,,,,,,
0.0124366,1.24E+04,3.05E+00,8.77E-03,3.77,2.414,0.640318302,,,,,,,,,,,,,
0.0124369,1.24E+04,3.05E+00,8.77E-03,3.775,2.339,0.619602649,,,,,,,,,,,,,
0.0124371,1.24E+04,3.05E+00,8.77E-03,3.784,2.377,0.628171247,,,,,,,,,,,,,
0.0124374,1.24E+04,3.05E+00,8.77E-03,3.772,2.353,0.623806999,,,,,,,,,,,,,
0.0124376,1.24E+04,3.05E+00,8.77E-03,3.754,2.308,0.614810868,,,,,,,,,,,,,
0.0124378,1.24E+04,3.05E+00,8.77E-03,3.741,2.291,0.612403101,,,,,,,,,,,,,
0.0124381,1.24E+04,3.05E+00,8.77E-03,3.737,2.292,0.613326197,,,,,,,,,,,,,
0.0124383,1.24E+04,3.05E+00,8.77E-03,3.741,2.435,0.650895482,,,,,,,,,,,,,
0.0124386,1.24E+04,3.05E+00,8.76E-03,3.749,2.283,0.60896239,,,,,,,,,,,,,
0.0124388,1.24E+04,3.05E+00,8.76E-03,3.753,2.313,0.616306954,,,,,,,,,,,,,
0.012439,1.24E+04,3.05E+00,8.76E-03,3.739,2.338,0.625300883,,,,,,,,,,,,,
0.0124393,1.24E+04,3.05E+00,8.76E-03,3.75,2.384,0.635733333,,,,,,,,,,,,,
0.0124395,1.24E+04,3.05E+00,8.76E-03,3.736,2.29,0.612955032,,,,,,,,,,,,,
0.0124398,1.24E+04,3.06E+00,8.76E-03,3.75,2.357,0.628533333,,,,,,,,,,,,,
0.01244,1.24E+04,3.06E+00,8.76E-03,3.772,2.419,0.641304348,,,,,,,,,,,,,
0.0124402,1.24E+04,3.06E+00,8.76E-03,3.753,2.348,0.625632827,,,,,,,,,,,,,
0.0124405,1.24E+04,3.06E+00,8.76E-03,3.749,2.373,0.632968792,,,,,,,,,,,,,
0.0124407,1.24E+04,3.06E+00,8.76E-03,3.751,2.388,0.636630232,,,,,,,,,,,,,
0.012441,1.24E+04,3.06E+00,8.76E-03,3.71,2.35,0.633423181,,,,,,,,,,,,,
0.0124412,1.24E+04,3.06E+00,8.76E-03,3.73,2.402,0.643967828,,,,,,,,,,,,,
0.0124414,1.24E+04,3.06E+00,8.76E-03,3.693,2.33,0.630923369,,,,,,,,,,,,,
0.0124417,1.24E+04,3.06E+00,8.76E-03,3.717,2.288,0.615550175,,,,,,,,,,,,,
0.0124419,1.24E+04,3.06E+00,8.76E-03,3.742,2.315,0.618653127,,,,,,,,,,,,,
0.0124422,1.24E+04,3.06E+00,8.76E-03,3.732,2.316,0.620578778,,,,,,,,,,,,,
0.0124424,1.24E+04,3.06E+00,8.76E-03,3.721,2.34,0.628863209,,,,,,,,,,,,,
0.0124426,1.24E+04,3.06E+00,8.76E-03,3.75,2.406,0.6416,,,,,,,,,,,,,
0.0124429,1.24E+04,3.06E+00,8.76E-03,3.732,2.359,0.63210075,,,,,,,,,,,,,
0.0124431,1.24E+04,3.06E+00,8.76E-03,3.711,2.37,0.638641876,,,,,,,,,,,,,
0.0124434,1.24E+04,3.06E+00,8.76E-03,3.718,2.375,0.638784293,,,,,,,,,,,,,
0.0124436,1.24E+04,3.06E+00,8.76E-03,3.717,2.309,0.621199892,,,,,,,,,,,,,
0.0124438,1.24E+04,3.06E+00,8.76E-03,3.729,2.297,0.615982837,,,,,,,,,,,,,
0.0124441,1.24E+04,3.06E+00,8.76E-03,3.755,2.324,0.618908123,,,,,,,,,,,,,
0.0124443,1.24E+04,3.06E+00,8.76E-03,3.791,2.312,0.609865471,,,,,,,,,,,,,
0.0124446,1.24E+04,3.06E+00,8.76E-03,3.781,2.336,0.617825972,,,,,,,,,,,,,
0.0124448,1.24E+04,3.06E+00,8.76E-03,3.852,2.316,0.601246106,,,,,,,,,,,,,
0.012445,1.24E+04,3.06E+00,8.76E-03,3.769,2.345,0.62218095,,,,,,,,,,,,,
0.0124453,1.24E+04,3.06E+00,8.76E-03,3.822,2.33,0.609628467,,,,,,,,,,,,,
0.0124455,1.24E+04,3.06E+00,8.75E-03,3.857,2.361,0.612133783,,,,,,,,,,,,,
0.0124458,1.24E+04,3.06E+00,8.75E-03,3.831,2.379,0.620986688,,,,,,,,,,,,,
0.012446,1.24E+04,3.06E+00,8.75E-03,3.823,2.316,0.605806958,,,,,,,,,,,,,
0.0124462,1.24E+04,3.06E+00,8.75E-03,3.851,2.434,0.632043625,,,,,,,,,,,,,
0.0124465,1.24E+04,3.06E+00,8.75E-03,3.854,2.338,0.606642449,,,,,,,,,,,,,
0.0124467,1.24E+04,3.06E+00,8.75E-03,3.855,2.395,0.621271077,,,,,,,,,,,,,
0.012447,1.24E+04,3.06E+00,8.75E-03,3.844,2.373,0.617325702,,,,,,,,,,,,,
0.0124472,1.24E+04,3.06E+00,8.75E-03,3.804,2.356,0.619348055,,,,,,,,,,,,,
0.0124474,1.24E+04,3.06E+00,8.75E-03,3.804,2.338,0.614616193,,,,,,,,,,,,,
0.0124477,1.24E+04,3.06E+00,8.75E-03,3.775,2.293,0.607417219,,,,,,,,,,,,,
0.0124479,1.24E+04,3.06E+00,8.75E-03,3.779,2.303,0.609420482,,,,,,,,,,,,,
0.0124482,1.24E+04,3.06E+00,8.75E-03,3.755,2.345,0.624500666,,,,,,,,,,,,,
0.0124484,1.24E+04,3.06E+00,8.75E-03,3.738,2.305,0.616639914,,,,,,,,,,,,,
0.0124486,1.24E+04,3.06E+00,8.75E-03,3.733,2.267,0.607286365,,,,,,,,,,,,,
0.0124489,1.24E+04,3.06E+00,8.75E-03,3.703,2.323,0.627329193,,,,,,,,,,,,,
0.0124491,1.24E+04,3.06E+00,8.75E-03,3.702,2.337,0.631280389,,,,,,,,,,,,,
0.0124494,1.24E+04,3.06E+00,8.75E-03,3.71,2.247,0.605660377,,,,,,,,,,,,,
0.0124496,1.25E+04,3.06E+00,8.75E-03,3.693,2.282,0.617925806,,,,,,,,,,,,,
0.0124498,1.25E+04,3.06E+00,8.75E-03,3.708,2.33,0.62837109,,,,,,,,,,,,,
0.0124501,1.25E+04,3.06E+00,8.75E-03,3.659,2.32,0.63405302,,,,,,,,,,,,,
0.0124503,1.25E+04,3.06E+00,8.75E-03,3.646,2.268,0.622051563,,,,,,,,,,,,,
0.0124506,1.25E+04,3.06E+00,8.75E-03,3.675,2.304,0.626938776,,,,,,,,,,,,,
0.0124508,1.25E+04,3.06E+00,8.75E-03,3.69,2.368,0.641734417,,,,,,,,,,,,,
0.012451,1.25E+04,3.06E+00,8.75E-03,3.66,2.385,0.651639344,,,,,,,,,,,,,
0.0124513,1.25E+04,3.06E+00,8.75E-03,3.664,2.247,0.613264192,,,,,,,,,,,,,
0.0124515,1.25E+04,3.06E+00,8.75E-03,3.657,2.298,0.628383921,,,,,,,,,,,,,
0.0124518,1.25E+04,3.06E+00,8.75E-03,3.653,2.341,0.640843143,,,,,,,,,,,,,
0.012452,1.25E+04,3.06E+00,8.75E-03,3.697,2.25,0.608601569,,,,,,,,,,,,,
0.0124522,1.25E+04,3.06E+00,8.75E-03,3.674,2.302,0.626565052,,,,,,,,,,,,,
0.0124525,1.25E+04,3.06E+00,8.75E-03,3.643,2.384,0.65440571,,,,,,,,,,,,,
0.0124527,1.25E+04,3.06E+00,8.74E-03,3.655,2.345,0.641586867,,,,,,,,,,,,,
0.012453,1.25E+04,3.06E+00,8.74E-03,3.636,2.283,0.627887789,,,,,,,,,,,,,
0.0124532,1.25E+04,3.06E+00,8.74E-03,3.659,2.371,0.647991254,,,,,,,,,,,,,
0.0124534,1.25E+04,3.06E+00,8.74E-03,3.653,2.298,0.629071996,,,,,,,,,,,,,
0.0124537,1.25E+04,3.06E+00,8.74E-03,3.643,2.274,0.624210815,,,,,,,,,,,,,
0.0124539,1.25E+04,3.06E+00,8.74E-03,3.653,2.288,0.62633452,,,,,,,,,,,,,
0.0124542,1.25E+04,3.06E+00,8.74E-03,3.602,2.368,0.657412549,,,,,,,,,,,,,
0.0124544,1.25E+04,3.06E+00,8.74E-03,3.608,2.327,0.644955654,,,,,,,,,,,,,
0.0124546,1.25E+04,3.06E+00,8.74E-03,3.621,2.334,0.644573322,,,,,,,,,,,,,
0.0124549,1.25E+04,3.06E+00,8.74E-03,3.622,2.326,0.642186637,,,,,,,,,,,,,
0.0124551,1.25E+04,3.06E+00,8.74E-03,3.613,2.327,0.644063105,,,,,,,,,,,,,
0.0124554,1.25E+04,3.06E+00,8.74E-03,3.569,2.294,0.642757075,,,,,,,,,,,,,
0.0124556,1.25E+04,3.06E+00,8.74E-03,3.656,2.306,0.630743982,,,,,,,,,,,,,
0.0124558,1.25E+04,3.06E+00,8.74E-03,3.585,2.271,0.633472803,,,,,,,,,,,,,
0.0124561,1.25E+04,3.06E+00,8.74E-03,3.601,2.312,0.642043877,,,,,,,,,,,,,
0.0124563,1.25E+04,3.06E+00,8.74E-03,3.603,2.371,0.658062726,,,,,,,,,,,,,
0.0124566,1.25E+04,3.06E+00,8.74E-03,3.637,2.34,0.643387407,,,,,,,,,,,,,
0.0124568,1.25E+04,3.06E+00,8.74E-03,3.574,2.357,0.659485171,,,,,,,,,,,,,
0.012457,1.25E+04,3.06E+00,8.74E-03,3.59,2.286,0.636768802,,,,,,,,,,,,,
0.0124573,1.25E+04,3.06E+00,8.74E-03,3.619,2.318,0.640508428,,,,,,,,,,,,,
0.0124575,1.25E+04,3.06E+00,8.74E-03,3.628,2.408,0.663726571,,,,,,,,,,,,,
0.0124578,1.25E+04,3.06E+00,8.74E-03,3.613,2.291,0.634099087,,,,,,,,,,,,,
0.012458,1.25E+04,3.06E+00,8.74E-03,3.62,2.277,0.629005525,,,,,,,,,,,,,
0.0124582,1.25E+04,3.06E+00,8.74E-03,3.603,2.364,0.6561199,,,,,,,,,,,,,
0.0124585,1.25E+04,3.06E+00,8.74E-03,3.587,2.385,0.664901032,,,,,,,,,,,,,
0.0124587,1.25E+04,3.06E+00,8.74E-03,3.578,2.364,0.660704304,,,,,,,,,,,,,
0.012459,1.25E+04,3.06E+00,8.74E-03,3.598,2.32,0.644802668,,,,,,,,,,,,,
0.0124592,1.25E+04,3.06E+00,8.74E-03,3.624,2.306,0.636313466,,,,,,,,,,,,,
0.0124594,1.25E+04,3.06E+00,8.74E-03,3.596,2.251,0.625973304,,,,,,,,,,,,,
0.0124597,1.25E+04,3.06E+00,8.73E-03,3.558,2.29,0.643620011,,,,,,,,,,,,,
0.0124599,1.25E+04,3.06E+00,8.73E-03,3.584,2.406,0.671316964,,,,,,,,,,,,,
0.0124602,1.25E+04,3.06E+00,8.73E-03,3.544,2.35,0.663092551,,,,,,,,,,,,,
0.0124604,1.25E+04,3.06E+00,8.73E-03,3.542,2.336,0.659514399,,,,,,,,,,,,,
0.0124606,1.25E+04,3.06E+00,8.73E-03,3.522,2.301,0.653321976,,,,,,,,,,,,,
0.0124609,1.25E+04,3.06E+00,8.73E-03,3.543,2.315,0.653401073,,,,,,,,,,,,,
0.0124611,1.25E+04,3.06E+00,8.73E-03,3.552,2.332,0.656531532,,,,,,,,,,,,,
0.0124614,1.25E+04,3.06E+00,8.73E-03,3.573,2.319,0.649034425,,,,,,,,,,,,,
0.0124616,1.25E+04,3.06E+00,8.73E-03,3.562,2.344,0.658057271,,,,,,,,,,,,,
0.0124618,1.25E+04,3.06E+00,8.73E-03,3.562,2.29,0.642897249,,,,,,,,,,,,,
0.0124621,1.25E+04,3.06E+00,8.73E-03,3.556,2.282,0.641732283,,,,,,,,,,,,,
0.0124623,1.25E+04,3.06E+00,8.73E-03,3.562,2.355,0.661145424,,,,,,,,,,,,,
0.0124626,1.25E+04,3.06E+00,8.73E-03,3.567,2.409,0.675357443,,,,,,,,,,,,,
0.0124628,1.25E+04,3.06E+00,8.73E-03,3.555,2.321,0.652883263,,,,,,,,,,,,,
0.012463,1.25E+04,3.06E+00,8.73E-03,3.569,2.339,0.655365649,,,,,,,,,,,,,
0.0124633,1.25E+04,3.06E+00,8.73E-03,3.55,2.321,0.653802817,,,,,,,,,,,,,
0.0124635,1.25E+04,3.06E+00,8.73E-03,3.534,2.343,0.662988115,,,,,,,,,,,,,
0.0124638,1.25E+04,3.06E+00,8.73E-03,3.548,2.362,0.66572717,,,,,,,,,,,,,
0.012464,1.25E+04,3.06E+00,8.73E-03,3.551,2.337,0.658124472,,,,,,,,,,,,,
0.0124642,1.25E+04,3.06E+00,8.73E-03,3.536,2.341,0.662047511,,,,,,,,,,,,,
0.0124645,1.25E+04,3.06E+00,8.73E-03,3.545,2.278,0.642595205,,,,,,,,,,,,,
0.0124647,1.25E+04,3.06E+00,8.73E-03,3.529,2.254,0.638707849,,,,,,,,,,,,,
0.012465,1.25E+04,3.06E+00,8.73E-03,3.53,2.286,0.647592068,,,,,,,,,,,,,
0.0124652,1.25E+04,3.06E+00,8.73E-03,3.545,2.28,0.643159379,,,,,,,,,,,,,
0.0124654,1.25E+04,3.06E+00,8.73E-03,3.508,2.266,0.645952109,,,,,,,,,,,,,
0.0124657,1.25E+04,3.06E+00,8.73E-03,3.519,2.382,0.676896846,,,,,,,,,,,,,
0.0124659,1.25E+04,3.06E+00,8.73E-03,3.557,2.281,0.641270734,,,,,,,,,,,,,
0.0124662,1.25E+04,3.06E+00,8.73E-03,3.509,2.283,0.65061271,,,,,,,,,,,,,
0.0124664,1.25E+04,3.06E+00,8.73E-03,3.468,2.335,0.673298731,,,,,,,,,,,,,
0.0124666,1.25E+04,3.06E+00,8.73E-03,3.497,2.239,0.640263083,,,,,,,,,,,,,
0.0124669,1.25E+04,3.06E+00,8.72E-03,3.529,2.254,0.638707849,,,,,,,,,,,,,
0.0124671,1.25E+04,3.06E+00,8.72E-03,3.514,2.215,0.6303358,,,,,,,,,,,,,
0.0124674,1.25E+04,3.06E+00,8.72E-03,3.471,2.312,0.666090464,,,,,,,,,,,,,
0.0124676,1.25E+04,3.06E+00,8.72E-03,3.503,2.286,0.6525835,,,,,,,,,,,,,
0.0124678,1.25E+04,3.06E+00,8.72E-03,3.509,2.23,0.635508692,,,,,,,,,,,,,
0.0124681,1.25E+04,3.06E+00,8.72E-03,3.525,2.287,0.648794326,,,,,,,,,,,,,
0.0124683,1.25E+04,3.06E+00,8.72E-03,3.552,2.338,0.658220721,,,,,,,,,,,,,
0.0124686,1.25E+04,3.06E+00,8.72E-03,3.519,2.328,0.661551577,,,,,,,,,,,,,
0.0124688,1.25E+04,3.06E+00,8.72E-03,3.492,2.381,0.681844215,,,,,,,,,,,,,
0.012469,1.25E+04,3.06E+00,8.72E-03,3.467,2.338,0.674358235,,,,,,,,,,,,,
0.0124693,1.25E+04,3.06E+00,8.72E-03,3.482,2.311,0.663699024,,,,,,,,,,,,,
0.0124695,1.25E+04,3.06E+00,8.72E-03,3.48,2.291,0.658333333,,,,,,,,,,,,,
0.0124698,1.25E+04,3.06E+00,8.72E-03,3.488,2.246,0.643922018,,,,,,,,,,,,,
0.01247,1.25E+04,3.06E+00,8.72E-03,3.477,2.304,0.662640207,,,,,,,,,,,,,
0.0124702,1.25E+04,3.06E+00,8.72E-03,3.459,2.354,0.68054351,,,,,,,,,,,,,
0.0124705,1.25E+04,3.06E+00,8.72E-03,3.505,2.325,0.663338088,,,,,,,,,,,,,
0.0124707,1.25E+04,3.06E+00,8.72E-03,3.455,2.291,0.663096961,,,,,,,,,,,,,
0.012471,1.25E+04,3.06E+00,8.72E-03,3.469,2.348,0.676852119,,,,,,,,,,,,,
0.0124712,1.25E+04,3.06E+00,8.72E-03,3.5,2.255,0.644285714,,,,,,,,,,,,,
0.0124714,1.25E+04,3.06E+00,8.72E-03,3.485,2.273,0.652223816,,,,,,,,,,,,,
0.0124717,1.25E+04,3.06E+00,8.72E-03,3.492,2.365,0.677262314,,,,,,,,,,,,,
0.0124719,1.25E+04,3.06E+00,8.72E-03,3.45,2.259,0.654782609,,,,,,,,,,,,,
0.0124722,1.25E+04,3.06E+00,8.72E-03,3.505,2.332,0.665335235,,,,,,,,,,,,,
0.0124724,1.25E+04,3.06E+00,8.72E-03,3.46,2.332,0.673988439,,,,,,,,,,,,,
0.0124726,1.25E+04,3.06E+00,8.72E-03,3.471,2.218,0.639008931,,,,,,,,,,,,,
0.0124729,1.25E+04,3.06E+00,8.72E-03,3.476,2.337,0.672324511,,,,,,,,,,,,,
0.0124731,1.25E+04,3.06E+00,8.72E-03,3.494,2.305,0.659702347,,,,,,,,,,,,,
0.0124734,1.25E+04,3.06E+00,8.72E-03,3.511,2.349,0.669040159,,,,,,,,,,,,,
0.0124736,1.25E+04,3.06E+00,8.72E-03,3.499,2.274,0.649899971,,,,,,,,,,,,,
0.0124738,1.25E+04,3.06E+00,8.72E-03,3.477,2.349,0.675582399,,,,,,,,,,,,,
0.0124741,1.25E+04,3.06E+00,8.71E-03,3.467,2.327,0.671185463,,,,,,,,,,,,,
0.0124743,1.25E+04,3.06E+00,8.71E-03,3.471,2.358,0.679343129,,,,,,,,,,,,,
0.0124746,1.25E+04,3.06E+00,8.71E-03,3.461,2.239,0.646922855,,,,,,,,,,,,,
0.0124748,1.25E+04,3.06E+00,8.71E-03,3.464,2.313,0.667725173,,,,,,,,,,,,,
0.012475,1.25E+04,3.06E+00,8.71E-03,3.417,2.215,0.648229441,,,,,,,,,,,,,
0.0124753,1.25E+04,3.06E+00,8.71E-03,3.436,2.251,0.655122235,,,,,,,,,,,,,
0.0124755,1.25E+04,3.06E+00,8.71E-03,3.473,2.252,0.648430752,,,,,,,,,,,,,
0.0124758,1.25E+04,3.06E+00,8.71E-03,3.455,2.303,0.666570188,,,,,,,,,,,,,
0.012476,1.25E+04,3.06E+00,8.71E-03,3.473,2.232,0.642672041,,,,,,,,,,,,,
0.0124762,1.25E+04,3.06E+00,8.71E-03,3.433,2.3,0.669967958,,,,,,,,,,,,,
0.0124765,1.25E+04,3.06E+00,8.71E-03,3.431,2.248,0.655202565,,,,,,,,,,,,,
0.0124767,1.25E+04,3.06E+00,8.71E-03,3.447,2.221,0.644328402,,,,,,,,,,,,,
0.012477,1.25E+04,3.06E+00,8.71E-03,3.467,2.245,0.647533891,,,,,,,,,,,,,
0.0124772,1.25E+04,3.06E+00,8.71E-03,3.462,2.193,0.633448873,,,,,,,,,,,,,
0.0124774,1.25E+04,3.06E+00,8.71E-03,3.48,2.278,0.654597701,,,,,,,,,,,,,
0.0124777,1.25E+04,3.06E+00,8.71E-03,3.442,2.378,0.690877397,,,,,,,,,,,,,
0.0124779,1.25E+04,3.06E+00,8.71E-03,3.457,2.27,0.656638704,,,,,,,,,,,,,
0.0124782,1.25E+04,3.06E+00,8.71E-03,3.467,2.274,0.655898471,,,,,,,,,,,,,
0.0124784,1.25E+04,3.06E+00,8.71E-03,3.435,2.29,0.666666667,,,,,,,,,,,,,
0.0124786,1.25E+04,3.06E+00,8.71E-03,3.458,2.313,0.668883748,,,,,,,,,,,,,
0.0124789,1.25E+04,3.06E+00,8.71E-03,3.446,2.244,0.651189785,,,,,,,,,,,,,
0.0124791,1.25E+04,3.06E+00,8.71E-03,3.412,2.33,0.682883939,,,,,,,,,,,,,
0.0124794,1.25E+04,3.06E+00,8.71E-03,3.435,2.23,0.649199418,,,,,,,,,,,,,
0.0124796,1.25E+04,3.06E+00,8.71E-03,3.41,2.281,0.668914956,,,,,,,,,,,,,
0.0124798,1.25E+04,3.06E+00,8.71E-03,3.399,2.282,0.671373934,,,,,,,,,,,,,
0.0124801,1.25E+04,3.06E+00,8.71E-03,3.443,2.277,0.661341853,,,,,,,,,,,,,
0.0124803,1.25E+04,3.06E+00,8.71E-03,3.394,2.28,0.671773718,,,,,,,,,,,,,
0.0124806,1.25E+04,3.07E+00,8.71E-03,3.381,2.295,0.678793256,,,,,,,,,,,,,
0.0124808,1.25E+04,3.07E+00,8.71E-03,3.386,2.264,0.668635558,,,,,,,,,,,,,
0.012481,1.25E+04,3.07E+00,8.71E-03,3.427,2.266,0.661219726,,,,,,,,,,,,,
0.0124813,1.25E+04,3.07E+00,8.70E-03,3.379,2.3,0.680674756,,,,,,,,,,,,,
0.0124815,1.25E+04,3.07E+00,8.70E-03,3.427,2.226,0.649547709,,,,,,,,,,,,,
0.0124818,1.25E+04,3.07E+00,8.70E-03,3.402,2.322,0.682539683,,,,,,,,,,,,,
0.012482,1.25E+04,3.07E+00,8.70E-03,3.387,2.271,0.670504872,,,,,,,,,,,,,
0.0124822,1.25E+04,3.07E+00,8.70E-03,3.418,2.333,0.682562902,,,,,,,,,,,,,
0.0124825,1.25E+04,3.07E+00,8.70E-03,3.426,2.307,0.673380035,,,,,,,,,,,,,
0.0124827,1.25E+04,3.07E+00,8.70E-03,3.431,2.289,0.667152434,,,,,,,,,,,,,
0.012483,1.25E+04,3.07E+00,8.70E-03,3.438,2.306,0.670738802,,,,,,,,,,,,,
0.0124832,1.25E+04,3.07E+00,8.70E-03,3.4,2.293,0.674411765,,,,,,,,,,,,,
0.0124834,1.25E+04,3.07E+00,8.70E-03,3.387,2.24,0.661352229,,,,,,,,,,,,,
0.0124837,1.25E+04,3.07E+00,8.70E-03,3.372,2.32,0.68801898,,,,,,,,,,,,,
0.0124839,1.25E+04,3.07E+00,8.70E-03,3.393,2.274,0.67020336,,,,,,,,,,,,,
0.0124842,1.25E+04,3.07E+00,8.70E-03,3.401,2.362,0.694501617,,,,,,,,,,,,,
0.0124844,1.25E+04,3.07E+00,8.70E-03,3.367,2.29,0.68013068,,,,,,,,,,,,,
0.0124846,1.25E+04,3.07E+00,8.70E-03,3.382,2.253,0.666173862,,,,,,,,,,,,,
0.0124849,1.25E+04,3.07E+00,8.70E-03,3.384,2.258,0.667257683,,,,,,,,,,,,,
0.0124851,1.25E+04,3.07E+00,8.70E-03,3.369,2.29,0.679726922,,,,,,,,,,,,,
0.0124854,1.25E+04,3.07E+00,8.70E-03,3.399,2.321,0.682847896,,,,,,,,,,,,,
0.0124856,1.25E+04,3.07E+00,8.70E-03,3.422,2.261,0.660724722,,,,,,,,,,,,,
0.0124858,1.25E+04,3.07E+00,8.70E-03,3.399,2.294,0.674904384,,,,,,,,,,,,,
0.0124861,1.25E+04,3.07E+00,8.70E-03,3.392,2.347,0.69192217,,,,,,,,,,,,,
0.0124863,1.25E+04,3.07E+00,8.70E-03,3.385,2.309,0.682127031,,,,,,,,,,,,,
0.0124866,1.25E+04,3.07E+00,8.70E-03,3.349,2.274,0.679008659,,,,,,,,,,,,,
0.0124868,1.25E+04,3.07E+00,8.70E-03,3.33,2.342,0.703303303,,,,,,,,,,,,,
